,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_jobs,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
24,0.08289661407470703,0.010755329102973755,0.8829428195953369,0.2027524626301538,kd_tree,25,-1,9,1,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 1, 'weights': 'uniform'}",0.9120516047828823,0.9048143486469478,0.9030837004405287,0.8992918961447679,0.9071597167584579,0.9052802533547168,0.0042493744675003,52
25,0.08968901634216309,0.016021680810550786,0.4816330909729004,0.0877748833043251,kd_tree,25,-1,9,1,distance,"{'algorithm': 'kd_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}",0.934392699811202,0.9295154185022027,0.9298300818124606,0.9247836349331235,0.9269866247049567,0.9291016919527891,0.0032191803767755863,22
26,0.12069821357727051,0.07782550749525241,0.831685209274292,0.14983383206625273,kd_tree,25,-1,9,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 2, 'weights': 'uniform'}",0.907803650094399,0.8993077407174324,0.8980490874764002,0.8915814319433517,0.8992918961447679,0.8992067612752702,0.005165458318620182,53
27,0.12117633819580079,0.05333184223331852,0.5902607917785645,0.17045819966308173,kd_tree,25,-1,9,2,distance,"{'algorithm': 'kd_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 9, 'p': 2, 'weights': 'distance'}",0.9299874134675897,0.9241661422278162,0.9241661422278162,0.9194335169158143,0.9194335169158143,0.9234373463509702,0.0038994093497368896,31
28,0.09510588645935059,0.08064541886352623,1.5819827556610107,0.6162928652710288,ball_tree,25,-1,3,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",0.9318753933291378,0.9260541220893643,0.9273127753303965,0.9265145554681353,0.9291896144767899,0.9281892921387648,0.0021316642576532365,24
29,0.0986358642578125,0.03417768009711236,1.7540230751037598,0.2633801743317851,ball_tree,25,-1,3,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}",0.9408432976714916,0.935336689741976,0.9361233480176211,0.9345397324940992,0.9345397324940992,0.9362765600838575,0.0023577558204440933,3
30,0.07370595932006836,0.029543965655314395,2.7310906887054442,0.30684356998783396,ball_tree,25,-1,3,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.9320327249842668,0.9222781623662681,0.9247954688483323,0.9247836349331235,0.9255704169944925,0.9258920816252967,0.0032650450244841307,28
31,0.06175475120544434,0.031057181906628206,2.71490683555603,0.17066165515215734,ball_tree,25,-1,3,2,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 3, 'p': 2, 'weights': 'distance'}",0.9375393329137822,0.9321900566393958,0.935179358086847,0.9312352478363494,0.930763178599528,0.9333814348151804,0.002584624181802821,10
32,0.10124478340148926,0.07094895069348935,3.349591779708862,0.5013750643290452,ball_tree,25,-1,4,1,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 4, 'p': 1, 'weights': 'uniform'}",0.9257394587791064,0.9150409062303335,0.9181875393329137,0.9164437450826122,0.918174665617624,0.9187172630085179,0.0037032616829354025,36
33,0.13911690711975097,0.0497146369861595,2.711998701095581,0.20021143019305868,ball_tree,25,-1,4,1,distance,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 4, 'p': 1, 'weights': 'distance'}",0.9395846444304594,0.934392699811202,0.9375393329137822,0.9334382376081826,0.9359559402045633,0.9361821709936379,0.0022000578116165995,4
34,0.10840749740600586,0.05578307499411533,2.8396656990051268,0.40001126517366,ball_tree,25,-1,4,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 25, 'n_jobs': -1, 'n_neighbors': 4, 'p': 2, 'weights': 'uniform'}",0.9243234738829452,0.9125235997482694,0.9131529263687854,0.9139260424862313,0.9128245476003147,0.9153501180173093,0.004510974821617062,39
